EstadoCivil;Curso;QualificacaoAnterior;QualificacaoAnteriorGrau;Nacionalidade;NotaAdmissao;NecessidadesEspeciais;Devedor;MensalidadesEmDia;Genero;Bolsista;International;UnidadesCurriculares1SemestreCreditado;UnidadesCurriculares1SemestreInscrito;UnidadesCurriculares1SemestreAvaliacoes;UnidadesCurriculares1SemestreAprovado;UnidadesCurriculares1SemestreGrau;UnidadesCurriculares1SemestreSemAvaliacoes;UnidadesCurriculares2SemestreCreditado;UnidadesCurriculares2SemestreInscrito;UnidadesCurriculares2SemestreAvaliacoes;UnidadesCurriculares2SemestreAprovado;UnidadesCurriculares2SemestreGrau;UnidadesCurriculares2SemestreSemAvaliacoes;TaxaDesemprego;TaxaInflacao;PIB;Target
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;118;Português;113,5;0;0;1;Feminino;1;0;0;6;9;5;13,5;0;0;6;6;6;14;0;12,4;0,5;1,79;Graduado
Solteiro;Enfermagem Veterinária;Ensino Superior - Licenciatura (1º Ciclo);120;Português;125;0;0;1;Feminino;0;0;0;6;8;6;1,44286E+16;0;0;6;12;4;15,6;0;11,1;0,6;2,02;Matriculado
Solteiro;Ensino Básico;Ensino Secundário;133,1;Português;134,8;0;0;1;Feminino;0;0;0;6;12;0;0;0;0;6;12;0;0;0;7,6;2,6;0,32;Desistente
Solteiro;Design de Animação e Multimédia;Ensino Secundário;145;Português;149,9;0;0;0;Feminino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,2;0,3;-0,92;Graduado
Solteiro;Enfermagem;Ensino Secundário;125;Português;119,8;0;0;1;Feminino;1;0;0;8;8;8;1282875;0;0;8;8;8;1282875;0;9,4;-0,8;-3,12;Graduado
Solteiro;Equincultura;Ensino Secundário;125;Português;125;0;0;1;Feminino;0;0;0;5;6;0;0;5;0;5;6;4;13,75;1;10,8;1,4;1,74;Graduado
Solteiro;Enfermagem;Ensino Secundário;148;Português;135,1;0;1;1;Feminino;0;0;0;7;0;0;0;0;0;8;0;0;0;0;13,9;-0,3;0,79;Desistente
Solteiro;Design de Comunicação;Ensino Secundário;139;Português;138,3;0;0;1;Feminino;0;0;0;6;6;6;1,46667E+16;0;0;6;6;6;1,31667E+16;0;9,4;-0,8;-3,12;Graduado
Solteiro;Enfermagem;Ensino Secundário;130;Português;122,5;0;0;1;Feminino;0;0;0;8;8;7;1,39371E+16;0;0;8;8;7;1,39371E+16;0;10,8;1,4;1,74;Graduado
Solteiro;Design de Comunicação;Ensino Secundário;148;Português;148;0;0;1;Feminino;0;0;7;12;12;10;14,7;0;8;12;12;12;1,45833E+16;0;15,5;2,8;-4,06;Graduado
Solteiro;Jornalismo e Comunicação;Ensino Secundário;130;Português;126,2;0;0;1;Feminino;0;0;0;6;6;6;1,16667E+16;0;0;6;6;5;12,2;0;12,7;3,7;-1,7;Graduado
Solteiro;Enfermagem;Frequência do Ensino Superior;134;Português;129,8;0;0;1;Feminino;0;0;0;7;7;6;14,85;0;0;7;7;6;14,85;0;7,6;2,6;0,32;Graduado
Solteiro;Enfermagem Veterinária;Ensino Básico (3º Ciclo);133,1;Português;104;0;0;1;Feminino;0;0;0;5;11;1;12;1;0;5;12;0;0;4;10,8;1,4;1,74;Desistente
Solteiro;Enfermagem;Ensino Secundário;137;Português;126,7;0;0;1;Feminino;0;0;0;7;8;7;136875;0;0;8;9;8;1,56222E+16;0;13,9;-0,3;0,79;Desistente
Solteiro;Serviço Social (prestação nocturna);Ensino Secundário;130;Português;120;0;0;1;Feminino;0;0;0;6;14;5;12,4;0;0;6;10;5;11,6;0;9,4;-0,8;-3,12;Graduado
Solteiro;Enfermagem;Ensino Secundário;137;Português;124,6;0;0;1;Feminino;0;0;0;7;10;7;13398;0;0;8;8;8;135425;0;15,5;2,8;-4,06;Graduado
Solteiro;Enfermagem Veterinária;Ensino Secundário;130;Português;130;0;0;1;Feminino;0;0;0;6;13;5;11,8;0;0;6;19;4;12;0;12,4;0,5;1,79;Matriculado
Solteiro;Gestão (presencial noturno);Ensino Secundário;140;Português;127,3;0;0;1;Feminino;0;0;0;5;0;0;0;0;0;5;0;0;0;0;11,1;0,6;2,02;Desistente
Solteiro;Gestão;Ensino Secundário;150;Português;122;0;0;1;Feminino;0;0;13;15;19;13;1,17692E+15;0;12;14;17;14;1,19286E+16;0;9,4;-0,8;-3,12;Graduado
Solteiro;Serviço Social;Ensino Superior - Licenciatura;130;Português;125,1;0;1;0;Feminino;0;0;0;6;8;0;0;0;0;5;6;0;0;0;16,2;0,3;-0,92;Desistente
Solteiro;Enfermagem Veterinária;Ensino Secundário;133,1;Português;110;0;0;1;Feminino;1;0;0;6;8;6;1,32857E+16;0;0;6;11;6;13;0;11,1;0,6;2,02;Graduado
Solteiro;Serviço Social;Ensino Secundário;134;Português;129,8;0;0;1;Feminino;1;0;0;6;6;6;1,16667E+16;0;0;6;8;6;1,11667E+16;0;15,5;2,8;-4,06;Graduado
Solteiro;Serviço Social;Ensino Secundário;125;Português;114,9;0;0;1;Feminino;1;0;0;6;13;6;11,5;0;0;6;9;5;12,2;0;11,1;0,6;2,02;Graduado
Solteiro;Enfermagem;Ensino Secundário;141;Português;125,6;0;0;1;Feminino;1;0;0;7;9;6;1,30817E+16;0;0;8;12;6;13,15;0;11,1;0,6;2,02;Graduado
Solteiro;Design de Comunicação;Ensino Secundário;138;Português;125,1;0;0;1;Feminino;1;0;0;6;6;6;1,26667E+16;0;0;6;6;6;13;0;15,5;2,8;-4,06;Graduado
Solteiro;Jornalismo e Comunicação;Ensino Secundário;116;Português;115,7;0;1;0;Feminino;0;0;0;6;6;3;1,13333E+16;0;0;6;6;0;0;0;12,4;0,5;1,79;Desistente
Solteiro;Ensino Básico;Ensino Secundário;122;Português;112,6;0;0;1;Feminino;0;0;0;6;8;5;13,6;0;0;6;8;5;11,6;0;7,6;2,6;0,32;Matriculado
Solteiro;Jornalismo e Comunicação;Ensino Secundário;131;Português;127,2;0;0;1;Feminino;1;0;0;6;6;6;1,31667E+16;0;0;6;7;5;13,2;0;12,4;0,5;1,79;Desistente
Solteiro;Equincultura;Curso de Especialização Tecnológica;140;Português;140;0;0;1;Feminino;0;0;0;6;0;0;0;0;0;6;0;0;0;0;12,7;3,7;-1,7;Desistente
Solteiro;Agronomia;Curso de Especialização Tecnológica;140;Português;140;0;0;1;Feminino;0;0;0;6;10;5;1,16667E+16;0;0;6;7;5;12,6;0;12,4;0,5;1,79;Graduado
Solteiro;Serviço Social;Ensino Secundário;127;Português;120,4;0;0;1;Feminino;1;0;0;6;6;6;13,5;0;0;6;7;6;1,34286E+16;0;11,1;0,6;2,02;Graduado
Solteiro;Enfermagem Veterinária;Ensino Básico (3º Ciclo);133,1;Português;100;0;1;0;Feminino;1;0;0;6;7;0;0;0;0;6;6;0;0;0;13,9;-0,3;0,79;Desistente
Solteiro;Serviço Social;Ensino Secundário;117;Português;113,5;0;0;1;Feminino;1;0;0;6;6;6;1,31667E+16;0;0;6;7;6;1,41429E+16;0;11,1;0,6;2,02;Graduado
Solteiro;Enfermagem Veterinária;Ensino Secundário;150;Português;132,1;0;1;1;Feminino;0;0;4;5;11;4;12,5;2;1;5;11;2;12,5;0;12,7;3,7;-1,7;Desistente
Solteiro;Agronomia;Curso de Especialização Tecnológica;160;Português;160;0;0;0;Feminino;0;0;0;6;10;6;13375;0;0;6;10;6;13;0;16,2;0,3;-0,92;Graduado
Solteiro;Design de Comunicação;Ensino Secundário;128;Português;126,3;0;0;1;Feminino;0;0;0;6;6;6;1,31667E+16;0;0;6;6;6;1,26667E+16;0;15,5;2,8;-4,06;Graduado
Solteiro;Enfermagem Veterinária;Curso de Especialização Tecnológica;160;Português;160;0;0;1;Feminino;0;0;1;6;12;4;13,4;0;1;6;17;2;13,5;0;12,4;0,5;1,79;Matriculado
Solteiro;Higiene Oral;Ensino Secundário;126;Português;100;0;0;1;Feminino;0;0;2;7;10;3;13;0;1;8;10;3;1,16667E+16;4;10,8;1,4;1,74;Matriculado
Solteiro;Enfermagem;Ensino Secundário;135;Português;125,8;0;0;1;Feminino;0;0;0;8;8;7;1,31543E+16;0;0;8;8;7;1,31543E+16;0;10,8;1,4;1,74;Graduado
Solteiro;Design de Comunicação;Ensino Secundário;139;Português;142,2;0;0;1;Feminino;1;0;0;6;6;6;1,28333E+16;0;0;6;6;6;1,28333E+16;0;9,4;-0,8;-3,12;Graduado
Solteiro;Ensino Básico;Ensino Secundário;125;Português;119,4;0;0;1;Feminino;0;0;0;7;10;7;1,21429E+16;0;0;7;7;7;1,31429E+16;0;12,4;0,5;1,79;Graduado
Solteiro;Enfermagem;Ensino Secundário;106;Português;106,4;0;0;1;Feminino;1;0;0;7;9;5;13,34;0;0;7;9;6;1,23857E+16;0;12,4;0,5;1,79;Matriculado
Solteiro;Serviço Social (prestação nocturna);Ensino Superior - Licenciatura (1º Ciclo);120;Português;120;0;0;1;Feminino;0;0;6;10;15;4;13;0;5;9;10;4;13,75;0;8,9;1,4;3,51;Desistente
Solteiro;Agronomia;Curso de Especialização Tecnológica;150;Português;150;0;0;1;Masculino;1;0;0;6;18;3;12;0;0;6;17;3;1,16667E+16;0;15,5;2,8;-4,06;Matriculado
Solteiro;Design de Animação e Multimédia;Ensino Secundário;130;Brasileiro;148,6;0;0;1;Masculino;0;1;0;0;0;0;0;0;0;0;0;0;0;0;11,1;0,6;2,02;Desistente
Solteiro;Serviço Social;Ensino Secundário;116;Português;108,7;0;0;1;Masculino;0;0;0;6;9;5;11;0;0;6;12;0;0;0;11,1;0,6;2,02;Desistente
Solteiro;Agronomia;Curso de Especialização Tecnológica;130;Português;130;0;0;1;Masculino;0;0;0;6;8;5;11,5;0;0;6;11;6;1,13333E+16;0;12,4;0,5;1,79;Matriculado
Solteiro;Serviço Social;Ensino Secundário;140;Português;124,6;0;1;0;Masculino;0;0;3;9;9;3;1,33333E+16;0;2;6;6;2;12,5;0;8,9;1,4;3,51;Desistente
Solteiro;Enfermagem;Ensino Secundário;134;Português;131;0;0;1;Masculino;0;0;0;7;9;7;1,45944E+16;0;0;8;10;8;13472;0;15,5;2,8;-4,06;Graduado
Solteiro;Equincultura;Curso de Especialização Tecnológica;130;Português;130;0;1;1;Masculino;0;0;2;6;9;4;11;0;1;6;13;3;1,06667E+16;0;12,4;0,5;1,79;Desistente
Solteiro;Engenharia Informática;Ensino Secundário;122;Português;116,1;0;1;0;Masculino;0;0;0;5;8;0;0;0;0;5;5;0;0;0;9,4;-0,8;-3,12;Desistente
Solteiro;Jornalismo e Comunicação;Ensino Secundário;128;Português;125,6;0;0;1;Masculino;0;0;0;6;6;0;0;0;0;6;0;0;0;0;8,9;1,4;3,51;Desistente
Solteiro;Engenharia Informática;Ensino Secundário;130;Português;121,3;0;0;1;Masculino;0;0;0;5;9;1;12;0;0;5;10;2;12;3;7,6;2,6;0,32;Desistente
Solteiro;Engenharia Informática;Ensino Secundário;113;Português;107,4;0;0;1;Masculino;0;0;0;5;8;5;14;0;0;5;6;5;13,2;0;8,9;1,4;3,51;Graduado
Solteiro;Turismo;Ensino Secundário;126;Português;116,9;0;0;1;Masculino;0;0;0;6;8;6;1,35714E+16;0;0;6;7;5;11,8;0;8,9;1,4;3,51;Graduado
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;135;Português;123,5;0;0;1;Masculino;0;0;0;6;12;0;0;0;0;6;6;0;0;0;16,2;0,3;-0,92;Desistente
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;141;Português;130,5;0;0;1;Masculino;0;0;0;6;8;6;14,25;0;0;6;7;6;1,38571E+16;0;11,1;0,6;2,02;Graduado
Casado;Enfermagem Veterinária;Outro - 11º Ano de Escolaridade;133,1;Português;140;0;1;0;Feminino;0;0;0;6;7;0;0;0;0;6;6;0;0;0;13,9;-0,3;0,79;Desistente
Solteiro;Ensino Básico;Ensino Secundário;133,1;Português;117,1;0;0;1;Feminino;1;0;0;6;12;0;0;0;0;6;12;0;0;0;7,6;2,6;0,32;Desistente
Solteiro;Enfermagem;Ensino Secundário;144;Português;127,5;0;0;1;Feminino;1;0;0;8;8;7;1,35429E+16;0;0;8;8;7;1,35429E+16;0;12,7;3,7;-1,7;Graduado
Divorciado;Serviço Social (prestação nocturna);Ensino Secundário;140;Português;126;0;0;1;Feminino;1;0;3;9;9;9;1,31111E+15;0;2;7;10;7;1,17143E+16;0;12,7;3,7;-1,7;Graduado
Solteiro;Serviço Social (prestação nocturna);11º Ano de Escolaridade - Não Concluído;100;Português;113;0;0;1;Feminino;0;0;3;9;11;9;1,26667E+16;0;2;7;7;7;1,21429E+16;0;7,6;2,6;0,32;Graduado
Solteiro;Gestão;Ensino Secundário;135;Português;130,1;0;0;1;Feminino;0;0;0;5;10;4;10,75;1;0;5;13;2;10;0;9,4;-0,8;-3,12;Desistente
Casado;Gestão (presencial noturno);Ensino Secundário;130;Português;110;0;0;1;Feminino;0;0;4;10;14;4;10,75;0;2;10;10;2;10;0;7,6;2,6;0,32;Desistente
Solteiro;Design de Comunicação;Ensino Secundário;147;Português;135,8;0;0;1;Feminino;0;0;0;6;6;6;1,36667E+16;0;0;6;6;6;1,33333E+16;0;9,4;-0,8;-3,12;Graduado
Solteiro;Serviço Social (prestação nocturna);Ensino Básico (3º Ciclo);149;Português;126,3;0;0;1;Feminino;0;0;0;6;6;6;1,38333E+16;0;1;6;6;6;1,28333E+16;0;7,6;2,6;0,32;Graduado
Divorciado;Design de Comunicação;Ensino Superior - Licenciatura;130;Português;130;0;0;1;Feminino;0;0;15;18;18;17;1,31765E+16;0;13;18;18;16;13;0;7,6;2,6;0,32;Desistente
Casado;Serviço Social (prestação nocturna);Ensino Secundário;120;Português;104;0;0;1;Feminino;0;0;0;6;8;4;12,75;0;0;6;12;5;12,6;0;7,6;2,6;0,32;Desistente
Solteiro;Enfermagem;Ensino Secundário;125;Português;123,6;0;0;1;Feminino;1;0;0;7;8;5;12,86;0;0;7;8;5;12,86;0;7,6;2,6;0,32;Matriculado
Solteiro;Serviço Social (prestação nocturna);Ensino Secundário;133,1;Português;121;0;1;0;Feminino;0;0;2;8;12;4;12;2;2;7;9;4;12;2;8,9;1,4;3,51;Desistente
Solteiro;Serviço Social;Ensino Secundário;149;Português;130,5;0;0;1;Feminino;0;0;8;11;11;9;1,16667E+16;0;8;11;13;9;1,25556E+16;0;10,8;1,4;1,74;Graduado
Solteiro;Serviço Social (prestação nocturna);Ensino Superior - Mestrado (2º Ciclo);180;Português;180;0;0;1;Feminino;0;0;12;14;14;14;16,5;0;8;11;11;11;1,69091E+15;0;8,9;1,4;3,51;Graduado
Solteiro;Serviço Social;Ensino Secundário;110;Português;112,5;0;0;1;Feminino;0;0;8;10;14;9;1,23333E+16;0;3;7;10;7;1,17778E+15;0;7,6;2,6;0,32;Graduado
Solteiro;Enfermagem;Ensino Secundário;131;Português;126,1;0;0;1;Feminino;0;0;0;7;8;7;1259125;0;0;8;11;7;1,282E+16;0;15,5;2,8;-4,06;Matriculado
Solteiro;Serviço Social;Ensino Secundário;117;Português;111,8;0;0;1;Masculino;0;0;0;6;9;4;11,5;0;0;6;12;3;11;0;8,9;1,4;3,51;Desistente
Solteiro;Agronomia;Ensino Secundário;120;Português;131,4;0;0;1;Masculino;1;0;17;18;19;18;1,18947E+16;0;12;13;13;13;1,29231E+16;0;15,5;2,8;-4,06;Graduado
Solteiro;Serviço Social;Ensino Secundário;160;Português;144,3;0;0;1;Masculino;0;0;0;6;0;0;0;0;0;6;0;0;0;0;13,9;-0,3;0,79;Desistente
Solteiro;Turismo;Ensino Secundário;100;Português;115;0;0;0;Masculino;0;0;0;6;0;0;0;0;0;6;0;0;0;0;11,1;0,6;2,02;Desistente
Solteiro;Agronomia;Curso de Especialização Tecnológica;140;Português;120;0;0;1;Masculino;0;0;0;6;13;5;13;0;0;6;13;2;11,5;0;12,4;0,5;1,79;Matriculado
Solteiro;Agronomia;Ensino Secundário;160;Português;168,6;0;0;1;Masculino;0;0;0;6;9;0;0;0;0;6;6;0;0;0;13,9;-0,3;0,79;Desistente
Solteiro;Jornalismo e Comunicação;Ensino Secundário;141;Português;127,7;0;0;1;Masculino;0;0;0;6;6;6;1,51667E+16;0;0;6;6;6;1,48333E+16;0;9,4;-0,8;-3,12;Graduado
Solteiro;Equincultura;Curso de Especialização Tecnológica;130;Português;150;0;0;1;Masculino;0;0;2;6;8;4;11,75;0;1;6;8;2;13,5;0;11,1;0,6;2,02;Desistente
Solteiro;Engenharia Informática;Ensino Secundário;142;Português;129,8;0;0;1;Masculino;0;0;0;5;5;0;0;0;0;5;6;1;15;0;10,8;1,4;1,74;Matriculado
Solteiro;Design de Animação e Multimédia;Ensino Secundário;130;Português;135,6;0;0;1;Masculino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,1;0,6;2,02;Desistente
Solteiro;Turismo;Ensino Básico (3º Ciclo);133,1;Português;100;0;0;1;Masculino;0;0;0;6;11;3;1,13333E+16;0;0;6;10;3;14,75;0;16,2;0,3;-0,92;Desistente
Solteiro;Agronomia;Curso de Especialização Tecnológica;140;Português;140;0;0;1;Masculino;1;0;0;6;10;5;12,6;0;0;6;6;5;13,2;0;12,4;0,5;1,79;Graduado
Solteiro;Engenharia Informática;Ensino Secundário;129;Português;124,1;0;0;1;Masculino;0;0;0;5;10;0;0;0;0;5;10;1;14;3;7,6;2,6;0,32;Desistente
Solteiro;Enfermagem Veterinária;Ensino Secundário;148;Português;131,6;0;0;1;Masculino;1;0;0;6;8;6;15,5;0;0;6;9;4;15,5;0;11,1;0,6;2,02;Desistente
Solteiro;Enfermagem;Ensino Secundário;143;Português;129;0;0;1;Masculino;0;0;0;8;8;7;1,23657E+16;0;0;8;8;7;1,23657E+16;0;10,8;1,4;1,74;Graduado
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;128;Português;135,7;0;0;1;Masculino;0;0;0;6;7;5;13,2;0;0;6;10;5;13,25;0;10,8;1,4;1,74;Matriculado
Solteiro;Design de Comunicação;Ensino Secundário;100;Português;108;0;0;1;Masculino;0;0;7;12;12;7;1,14286E+16;0;4;12;12;7;1,18571E+16;0;7,6;2,6;0,32;Matriculado
Solteiro;Serviço Social;Ensino Secundário;116;Português;110,8;0;0;1;Masculino;0;0;0;6;0;0;0;0;0;6;0;0;0;0;16,2;0,3;-0,92;Desistente
Solteiro;Jornalismo e Comunicação;Ensino Secundário;128;Português;124,5;0;0;1;Masculino;1;0;0;6;10;4;14;0;0;6;9;6;1,23333E+16;0;9,4;-0,8;-3,12;Graduado
Casado;Agronomia;Ensino Secundário;120;Português;100;0;0;1;Masculino;0;0;3;12;12;3;12;0;5;12;16;5;11,8;0;15,5;2,8;-4,06;Desistente
Solteiro;Jornalismo e Comunicação;Ensino Secundário;121;Português;123,8;0;0;0;Masculino;0;0;0;4;4;0;0;4;0;5;8;3;12;0;10,8;1,4;1,74;Desistente
Solteiro;Gestão;Ensino Secundário;137;Português;131,4;0;0;0;Masculino;0;0;0;5;13;4;10;0;0;5;7;3;1,13333E+16;0;15,5;2,8;-4,06;Desistente
Solteiro;Gestão;Ensino Secundário;115;Português;118,5;0;0;1;Masculino;0;0;0;5;9;1;10;0;0;5;10;1;10;0;7,6;2,6;0,32;Desistente
Solteiro;Design de Animação e Multimédia;Ensino Secundário;129;Português;122;0;0;0;Masculino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,6;2,6;0,32;Desistente
Solteiro;Turismo;Ensino Secundário;125;Português;122,9;0;0;1;Masculino;1;0;0;6;7;6;1,11667E+16;0;0;6;12;3;1,16667E+16;0;10,8;1,4;1,74;Matriculado
Solteiro;Serviço Social;Ensino Secundário;125;Português;118,7;0;0;1;Masculino;0;0;0;6;12;4;11,75;0;0;6;13;3;1,13333E+16;0;15,5;2,8;-4,06;Matriculado
Solteiro;Agronomia;Ensino Básico (3º Ciclo);133,1;Português;100;0;0;1;Masculino;0;0;0;6;13;3;11,75;0;0;6;10;0;0;0;13,9;-0,3;0,79;Desistente
Solteiro;Gestão;Ensino Secundário;131;Português;135,9;0;0;1;Masculino;0;0;0;5;8;1;10;0;0;5;7;1;11;0;7,6;2,6;0,32;Desistente
Solteiro;Equincultura;Ensino Secundário;133,1;Português;138,4;0;0;1;Masculino;0;0;0;5;8;3;14;0;0;5;5;5;12,8;0;7,6;2,6;0,32;Graduado
Solteiro;Enfermagem Veterinária;Outro - 11º Ano de Escolaridade;133,1;Português;128,2;0;1;0;Masculino;0;0;0;5;5;0;0;0;0;5;5;0;0;0;7,6;2,6;0,32;Desistente
Solteiro;Jornalismo e Comunicação;Ensino Secundário;114;Português;107,4;0;0;0;Masculino;0;0;0;6;12;3;12;0;0;6;15;0;0;0;9,4;-0,8;-3,12;Desistente
Solteiro;Jornalismo e Comunicação;Ensino Secundário;127;Português;129,8;0;0;0;Masculino;0;0;0;6;10;0;0;0;0;5;10;0;0;0;10,8;1,4;1,74;Desistente
Solteiro;Agronomia;Ensino Secundário;130;Português;100;0;1;0;Masculino;0;0;4;10;19;8;1,18889E+15;0;2;8;17;5;11,6;1;15,5;2,8;-4,06;Desistente
Solteiro;Jornalismo e Comunicação;Ensino Secundário;121;Português;113;0;0;1;Masculino;0;0;0;6;6;6;1,38333E+16;0;0;6;6;6;1,36667E+16;0;11,1;0,6;2,02;Graduado
Solteiro;Gestão (presencial noturno);Ensino Secundário;120;Português;107;0;0;0;Masculino;0;0;0;5;5;0;0;0;0;5;5;0;0;0;12,7;3,7;-1,7;Desistente
Divorciado;Jornalismo e Comunicação;Outro - 11º Ano de Escolaridade;120;Português;130;0;0;0;Masculino;0;0;0;6;8;5;11,4;0;0;6;9;5;12,4;0;10,8;1,4;1,74;Desistente
Solteiro;Agronomia;Ensino Secundário;120;Português;120;0;0;1;Masculino;0;0;0;6;8;0;0;0;1;6;8;2;11;0;16,2;0,3;-0,92;Desistente
Casado;Agronomia;Ensino Secundário;120;Português;120,5;0;1;1;Masculino;0;0;14;17;17;14;1,06429E+16;1;12;12;12;12;1,06667E+16;0;15,5;2,8;-4,06;Desistente
Solteiro;Serviço Social;Ensino Secundário;133,1;Português;120,5;0;0;0;Masculino;0;0;0;6;10;2;11;0;0;6;12;0;0;0;7,6;2,6;0,32;Desistente
Solteiro;Jornalismo e Comunicação;Ensino Secundário;124;Português;137;0;0;1;Masculino;0;0;0;6;6;6;1,68333E+16;0;0;6;6;6;1,66667E+16;0;8,9;1,4;3,51;Graduado
Solteiro;Turismo;Ensino Secundário;150;Português;115;0;0;1;Masculino;0;0;0;6;8;6;1,35714E+16;0;0;6;9;5;13,2;0;12,7;3,7;-1,7;Graduado
Solteiro;Gestão (presencial noturno);Ensino Básico (3º Ciclo);133,1;Português;142,7;0;1;1;Masculino;1;0;0;5;11;5;1,47143E+16;0;0;5;14;5;14375;5;16,2;0,3;-0,92;Graduado
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;116;Português;116,7;0;0;1;Masculino;0;0;0;5;8;0;0;0;0;5;5;0;0;0;9,4;-0,8;-3,12;Desistente
Solteiro;Gestão (presencial noturno);Ensino Secundário;133,1;Português;136,1;0;0;1;Masculino;1;0;0;5;14;1;10;0;0;5;14;1;11;0;13,9;-0,3;0,79;Desistente
Solteiro;Agronomia;Ensino Básico (3º Ciclo);133,1;Português;134,3;0;0;1;Masculino;0;0;0;6;15;1;11;0;0;6;13;4;11,75;0;12,4;0,5;1,79;Desistente
Solteiro;Jornalismo e Comunicação;Ensino Secundário;167;Português;153;0;0;1;Masculino;1;0;0;6;6;1;11;0;0;6;0;0;0;0;8,9;1,4;3,51;Desistente
Solteiro;Jornalismo e Comunicação;Ensino Secundário;140;Português;132;0;0;1;Masculino;1;0;0;6;6;5;12;0;0;6;6;6;1,28333E+16;0;12,7;3,7;-1,7;Graduado
Solteiro;Serviço Social;Ensino Secundário;124;Português;129,6;0;0;1;Masculino;0;0;0;6;10;6;11125;0;0;6;7;6;1,18571E+16;0;7,6;2,6;0,32;Graduado
Solteiro;Enfermagem Veterinária;Ensino Secundário;110;Português;105;0;1;0;Masculino;0;0;2;6;13;3;1,13333E+16;0;0;6;8;2;11,5;0;13,9;-0,3;0,79;Desistente
Solteiro;Jornalismo e Comunicação;Ensino Secundário;150;Português;130,8;0;0;1;Masculino;0;0;0;6;15;2;12;0;0;6;12;0;0;0;10,8;1,4;1,74;Desistente
Solteiro;Enfermagem;Ensino Secundário;123;Português;119,7;0;0;1;Masculino;0;0;0;7;8;0;0;1;0;7;7;0;0;0;13,9;-0,3;0,79;Desistente
Solteiro;Enfermagem;Ensino Secundário;152;Português;132,5;0;0;1;Masculino;0;0;0;8;8;7;14,54;0;0;8;8;7;14,54;0;10,8;1,4;1,74;Graduado
Solteiro;Agronomia;Curso de Especialização Tecnológica;130;Português;130;0;0;1;Masculino;0;0;0;6;9;6;1,21667E+16;0;0;6;14;4;13;0;12,4;0,5;1,79;Graduado
Solteiro;Enfermagem Veterinária;Ensino Secundário;133,1;Português;120;0;1;0;Masculino;0;0;0;5;13;4;13,5;1;0;5;12;3;1,16667E+16;1;9,4;-0,8;-3,12;Desistente
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;133,1;Português;150;0;0;1;Masculino;0;0;0;6;8;6;14,75;0;0;6;9;5;1,43333E+16;0;11,1;0,6;2,02;Graduado
Solteiro;Gestão;Ensino Secundário;124;Português;115,6;0;0;1;Masculino;1;0;0;5;8;5;12375;0;0;5;7;5;1,16667E+16;0;13,9;-0,3;0,79;Graduado
Solteiro;Enfermagem;Frequência do Ensino Superior;119,1;Português;119,1;0;0;1;Masculino;0;0;0;7;7;6;1,27333E+16;0;0;7;7;6;1,27333E+16;0;7,6;2,6;0,32;Graduado
Solteiro;Design de Comunicação;Ensino Secundário;128;Português;123,5;1;0;0;Masculino;0;0;0;6;9;4;12,5;0;0;6;6;0;0;0;9,4;-0,8;-3,12;Desistente
Solteiro;Equincultura;Ensino Secundário;133,1;Português;120;0;1;0;Masculino;0;0;0;5;5;0;0;1;0;5;5;0;0;5;12,7;3,7;-1,7;Desistente
Solteiro;Enfermagem;Ensino Básico (3º Ciclo);133,1;Português;110;0;0;1;Masculino;0;0;0;7;7;0;0;6;0;7;7;0;0;6;7,6;2,6;0,32;Desistente
Solteiro;Enfermagem;Ensino Secundário;145;Português;131,4;0;0;1;Feminino;0;0;0;7;7;7;1,34429E+15;0;0;8;8;7;1,37714E+16;0;13,9;-0,3;0,79;Desistente
Solteiro;Enfermagem;Ensino Secundário;141;Guineense;126,8;0;0;1;Feminino;1;1;0;8;8;8;14,2;0;0;8;8;8;14,2;0;9,4;-0,8;-3,12;Graduado
Solteiro;Enfermagem;Frequência do Ensino Superior;118,9;Português;118,9;0;0;1;Feminino;1;0;0;7;7;6;13,55;0;0;7;7;6;13,55;0;7,6;2,6;0,32;Graduado
Casado;Gestão (presencial noturno);Ensino Secundário;160;Português;160;0;0;1;Feminino;0;0;0;5;5;5;11,6;0;0;5;6;5;1,11667E+16;0;15,5;2,8;-4,06;Graduado
Solteiro;Jornalismo e Comunicação;Ensino Secundário;111;Português;115,9;0;0;1;Feminino;0;0;0;6;7;6;1,35714E+16;0;0;6;7;6;1,52857E+16;0;13,9;-0,3;0,79;Graduado
Solteiro;Turismo;Ensino Secundário;111;Português;109,3;0;0;1;Feminino;1;0;0;6;6;6;1,38333E+16;0;0;6;6;6;15;0;11,1;0,6;2,02;Graduado
Solteiro;Gestão de Publicidade e Marketing;Ensino Secundário;123;Português;113,9;0;1;0;Feminino;0;0;0;6;7;4;11,25;0;0;6;9;4;1,08571E+16;0;10,8;1,4;1,74;Desistente
